track_id,n_obs,first_scene,last_scene,zones,n_distinct_vessels
650,1,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,[2],1
651,1,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,[2],1
652,1,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,[2],1
653,1,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,[2],1
654,1,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,S1A_IW_GRDH_1SDV_20240105T034319_20240105T034344_051966_06477A_rtc,[1],1
655,27,S1A_IW_GRDH_1SDV_20240111T153404_20240111T153429_052061_064AB3_rtc,S1A_IW_GRDH_1SDV_20240205T033522_20240205T033547_052418_0656CF_rtc,[2],27
656,1,S1A_IW_GRDH_1SDV_20240112T033523_20240112T033548_052068_064AFB_rtc,S1A_IW_GRDH_1SDV_20240112T033523_20240112T033548_052068_064AFB_rtc,[1],1
657,9,S1A_IW_GRDH_1SDV_20240112T033523_20240112T033548_052068_064AFB_rtc,S1A_IW_GRDH_1SDV_20240205T033522_20240205T033547_052418_0656CF_rtc,[1],9
658,1,S1A_IW_GRDH_1SDV_20240112T033523_20240112T033548_052068_064AFB_rtc,S1A_IW_GRDH_1SDV_20240112T033523_20240112T033548_052068_064AFB_rtc,[1],1
659,1,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,[1],1
660,1,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,[1],1
661,1,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,[1],1
662,1,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,[1],1
663,1,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,S1A_IW_GRDH_1SDV_20240116T154151_20240116T154216_052134_064D33_rtc,[1],1
664,2,S1A_IW_GRDH_1SDV_20240123T153404_20240123T153429_052236_0650A1_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[1],2
665,1,S1A_IW_GRDH_1SDV_20240123T153404_20240123T153429_052236_0650A1_rtc,S1A_IW_GRDH_1SDV_20240123T153404_20240123T153429_052236_0650A1_rtc,[2],1
666,1,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[2],1
667,2,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240204T153404_20240204T153429_052411_06568D_rtc,[2],2
668,1,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[1],1
669,1,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[1],1
670,1,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[1],1
671,1,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[1],1
672,1,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,S1A_IW_GRDH_1SDV_20240128T154151_20240128T154216_052309_065317_rtc,[1],1
673,1,S1A_IW_GRDH_1SDV_20240205T033522_20240205T033547_052418_0656CF_rtc,S1A_IW_GRDH_1SDV_20240205T033522_20240205T033547_052418_0656CF_rtc,[1],1
674,3,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240228T153404_20240228T153429_052761_066265_rtc,[1],3
675,10,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[1],10
676,42,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240416T153405_20240416T153430_053461_067C7B_rtc,[2],42
677,6,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240305T034317_20240305T034342_052841_066520_rtc,[2],6
678,6,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240311T153404_20240311T153429_052936_06685B_rtc,[2],6
679,1,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,[2],1
680,31,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240405T033523_20240405T033548_053293_0675D8_rtc,[2],31
681,1,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,[2],1
682,10,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[2],10
683,21,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240416T153405_20240416T153430_053461_067C7B_rtc,[2],21
684,99,S1A_IW_GRDH_1SDV_20240216T153404_20240216T153429_052586_065C79_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[2],99
685,3,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,[1],3
686,1,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,[2],1
687,1,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,[2],1
688,1,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,[1],1
689,1,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,[1],1
690,1,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,S1A_IW_GRDH_1SDV_20240221T154150_20240221T154215_052659_065EEB_rtc,[1],1
691,1,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,[1],1
692,1,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,[2],1
693,3,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240305T034317_20240305T034342_052841_066520_rtc,[2],3
694,2,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240305T034317_20240305T034342_052841_066520_rtc,[2],2
695,2,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240305T034317_20240305T034342_052841_066520_rtc,[1],2
696,1,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,[1],1
697,1,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,S1A_IW_GRDH_1SDV_20240304T154151_20240304T154216_052834_0664DF_rtc,[1],1
698,2,S1A_IW_GRDH_1SDV_20240305T034317_20240305T034342_052841_066520_rtc,S1A_IW_GRDH_1SDV_20240311T153404_20240311T153429_052936_06685B_rtc,[1],2
699,1,S1A_IW_GRDH_1SDV_20240311T153404_20240311T153429_052936_06685B_rtc,S1A_IW_GRDH_1SDV_20240311T153404_20240311T153429_052936_06685B_rtc,[1],1
700,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[2],1
701,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[1],1
702,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[2],1
703,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[1],1
704,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[1],1
705,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[1],1
706,1,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,S1A_IW_GRDH_1SDV_20240316T154151_20240316T154216_053009_066AF1_rtc,[1],1
707,1,S1A_IW_GRDH_1SDV_20240323T153404_20240323T153429_053111_066EE4_rtc,S1A_IW_GRDH_1SDV_20240323T153404_20240323T153429_053111_066EE4_rtc,[1],1
708,1,S1A_IW_GRDH_1SDV_20240323T153404_20240323T153429_053111_066EE4_rtc,S1A_IW_GRDH_1SDV_20240323T153404_20240323T153429_053111_066EE4_rtc,[1],1
709,4,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,[1],4
710,3,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,[1],3
711,1,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,[1],1
712,1,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,[2],1
713,1,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,[1],1
714,1,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,S1A_IW_GRDH_1SDV_20240328T154151_20240328T154216_053184_0671A3_rtc,[1],1
715,1,S1A_IW_GRDH_1SDV_20240405T033523_20240405T033548_053293_0675D8_rtc,S1A_IW_GRDH_1SDV_20240405T033523_20240405T033548_053293_0675D8_rtc,[1],1
716,1,S1A_IW_GRDH_1SDV_20240405T033523_20240405T033548_053293_0675D8_rtc,S1A_IW_GRDH_1SDV_20240405T033523_20240405T033548_053293_0675D8_rtc,[1],1
717,1,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,[2],1
718,5,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[1],5
719,1,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,[1],1
720,1,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,S1A_IW_GRDH_1SDV_20240409T154151_20240409T154216_053359_067879_rtc,[1],1
721,1,S1A_IW_GRDH_1SDV_20240416T153405_20240416T153430_053461_067C7B_rtc,S1A_IW_GRDH_1SDV_20240416T153405_20240416T153430_053461_067C7B_rtc,[2],1
722,2,S1A_IW_GRDH_1SDV_20240416T153405_20240416T153430_053461_067C7B_rtc,S1A_IW_GRDH_1SDV_20240417T033523_20240417T033548_053468_067CCB_rtc,[1],2
723,2,S1A_IW_GRDH_1SDV_20240416T153405_20240416T153430_053461_067C7B_rtc,S1A_IW_GRDH_1SDV_20240417T033523_20240417T033548_053468_067CCB_rtc,[1],2
724,1,S1A_IW_GRDH_1SDV_20240417T033523_20240417T033548_053468_067CCB_rtc,S1A_IW_GRDH_1SDV_20240417T033523_20240417T033548_053468_067CCB_rtc,[1],1
725,19,S1A_IW_GRDH_1SDV_20240417T033523_20240417T033548_053468_067CCB_rtc,S1A_IW_GRDH_1SDV_20240603T153405_20240603T153430_054161_069622_rtc,[1],19
726,1,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,[2],1
727,1,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,[1],1
728,2,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[2],2
729,1,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,[1],1
730,10,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240603T153405_20240603T153430_054161_069622_rtc,[2],10
731,2,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[2],2
732,2,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[2],2
733,13,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240603T153405_20240603T153430_054161_069622_rtc,[2],13
734,48,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[2],48
735,2,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[2],2
736,13,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240510T153405_20240510T153430_053811_068A0F_rtc,[2],13
737,4,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240428T153405_20240428T153430_053636_06835A_rtc,[2],4
738,1,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,[1],1
739,3,S1A_IW_GRDH_1SDV_20240421T154152_20240421T154217_053534_067F5E_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[1],3
740,1,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,S1A_IW_GRDH_1SDV_20240422T034318_20240422T034343_053541_067FA9_rtc,[1],1
741,1,S1A_IW_GRDH_1SDV_20240428T153405_20240428T153430_053636_06835A_rtc,S1A_IW_GRDH_1SDV_20240428T153405_20240428T153430_053636_06835A_rtc,[2],1
742,12,S1A_IW_GRDH_1SDV_20240503T154152_20240503T154217_053709_068641_rtc,S1A_IW_GRDH_1SDV_20240527T154152_20240527T154217_054059_0692A2_rtc,[2],12
743,10,S1A_IW_GRDH_1SDV_20240503T154152_20240503T154217_053709_068641_rtc,S1A_IW_GRDH_1SDV_20240527T154152_20240527T154217_054059_0692A2_rtc,[1],10
744,1,S1A_IW_GRDH_1SDV_20240503T154152_20240503T154217_053709_068641_rtc,S1A_IW_GRDH_1SDV_20240503T154152_20240503T154217_053709_068641_rtc,[1],1
745,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[1],1
746,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[1],1
747,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[1],1
748,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
749,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
750,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
751,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
752,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
753,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
754,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[2],1
755,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[1],1
756,1,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,S1A_IW_GRDH_1SDV_20240504T034319_20240504T034344_053716_06868A_rtc,[1],1
757,1,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,[2],1
758,1,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,[1],1
759,1,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,[1],1
760,1,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,S1A_IW_GRDH_1SDV_20240522T153405_20240522T153430_053986_069013_rtc,[2],1
761,2,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,[1],2
762,1,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,[1],1
763,2,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,[2],2
764,2,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,[1],2
765,1,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,[1],1
766,2,S1A_IW_GRDH_1SDV_20240608T154151_20240608T154216_054234_0698B0_rtc,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,[1],2
767,1,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,[2],1
768,2,S1A_IW_GRDH_1SDV_20240609T034318_20240609T034343_054241_0698F2_rtc,S1A_IW_GRDH_1SDV_20240616T033523_20240616T033548_054343_069C71_rtc,[2],2
769,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[1],1
770,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[1],1
771,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[2],1
772,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[2],1
773,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[1],1
774,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[1],1
775,1,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,S1A_IW_GRDH_1SDV_20240620T154151_20240620T154216_054409_069EBE_rtc,[1],1
776,10,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240807T154149_20240807T154214_055109_06B70F_rtc,[1],10
777,4,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240714T154150_20240714T154215_054759_06AAE2_rtc,[1],4
778,2,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[2],2
779,1,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,[2],1
780,6,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240726T154149_20240726T154214_054934_06B0F9_rtc,[2],6
781,2,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[2],2
782,7,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240726T154149_20240726T154214_054934_06B0F9_rtc,[2],7
783,2,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[2],2
784,21,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240826T153403_20240826T153428_055386_06C147_rtc,[2],21
785,4,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240709T153403_20240709T153428_054686_06A859_rtc,[2],4
786,1,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,[2],1
787,2,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[2],2
788,3,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[2],3
789,1,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,[2],1
790,7,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240714T154150_20240714T154215_054759_06AAE2_rtc,[2],7
791,16,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240826T153403_20240826T153428_055386_06C147_rtc,[2],16
792,4,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[1],4
793,1,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,[1],1
794,2,S1A_IW_GRDH_1SDV_20240702T154150_20240702T154215_054584_06A4D5_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[1],2
795,1,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,S1A_IW_GRDH_1SDV_20240703T034317_20240703T034342_054591_06A515_rtc,[1],1
796,1,S1A_IW_GRDH_1SDV_20240709T153403_20240709T153428_054686_06A859_rtc,S1A_IW_GRDH_1SDV_20240709T153403_20240709T153428_054686_06A859_rtc,[2],1
797,1,S1A_IW_GRDH_1SDV_20240714T154150_20240714T154215_054759_06AAE2_rtc,S1A_IW_GRDH_1SDV_20240714T154150_20240714T154215_054759_06AAE2_rtc,[1],1
